userID	artistID	interactions
398	738	680
398	739	526
398	747	431
398	763	331
398	773	410
398	1217	379
398	1374	381
398	1409	407
398	1414	402
398	1700	463
398	1722	971
398	1727	324
398	1738	693
398	1791	654
398	1815	342
398	2585	401
398	2656	510
399	59	397
399	325	1185
399	360	560
399	406	859
399	424	321
399	495	493
399	521	690
399	534	753
399	541	566
399	673	462
399	677	729
399	807	843
399	901	621
399	1034	348
399	1039	393
399	1087	2374
399	1091	978
399	1107	1393
399	1149	326
399	1170	338
399	1183	609
399	1186	541
399	1237	293
399	1714	754
399	1849	649
399	1926	346
399	2554	425
399	2588	399
400	45	61012
400	49	2518
400	53	2592
400	61	13823
400	66	6337
400	70	1236
400	71	5423
400	79	1077
400	94	3033
400	151	1249
400	153	1309
400	161	5365
400	181	3296
400	621	1181
400	880	2954
400	891	1069
400	976	1573
400	984	1019
400	985	1878
400	988	3131
400	989	2939
400	990	4982
400	992	12151
400	995	1294
400	1005	4909
400	1008	1087
400	1010	1131
400	1019	1870
400	1053	1275
400	1067	1787
400	1876	2085
400	1883	3106
400	2511	1050
400	2532	2641
400	2539	2755
400	2542	7835
400	2551	1934
401	45	7488
401	53	538
401	62	200
401	66	5356
401	83	516
401	90	192
401	92	2220
401	93	1878
401	94	181
401	151	187
401	161	870
401	187	915
401	285	227
401	435	232
401	505	3443
401	593	456
401	606	194
401	677	309
401	709	190
401	865	278
401	896	2667
401	984	588
401	988	220
401	990	190
401	1113	615
401	1153	156
401	1786	421
401	1870	8240
401	1880	187
401	1881	196
401	2532	605
401	2536	195
401	2542	235
401	2918	396
402	59	3153
402	148	3033
402	151	1159
402	184	3325
402	201	3116
402	211	2287
402	214	1554
402	221	11443
402	222	2242
402	223	5200
402	224	1535
402	292	1195
402	315	1402
402	349	1816
402	371	5992
402	406	2925
402	418	2429
402	422	1957
402	433	4621
402	447	4877
402	495	1088
402	497	1141
402	505	1653
402	527	9453
402	608	4364
402	699	2725
402	701	1620
402	703	1118
402	834	1105
402	908	1710
402	914	1838
402	942	2386
402	943	1429
402	944	997
402	950	2086
402	957	985
402	973	4863
402	1038	1080
402	1039	1438
402	1095	1718
402	1107	1092
402	1240	4424
402	1763	2773
402	1845	1441
402	2328	1065
402	2331	1141
402	2767	1662
402	2774	1132
402	2777	5203
403	214	232
403	219	348
403	323	127
403	371	159
403	480	791
403	483	174
403	488	533
403	491	195
403	492	1626
403	494	1890
403	495	122
403	530	242
403	531	482
403	532	113
403	534	132
403	799	248
403	807	211
403	1032	1411
403	1082	279
403	1107	1511
403	1177	267
403	1191	1498
403	1636	223
403	1641	216
403	1663	595
403	1664	468
403	1857	416
403	1865	337
403	2641	123
403	2815	124
403	2920	334
403	2967	387
404	6	192
404	11	265
404	13	291
404	21	183
404	23	273
404	497	181
404	508	252
404	776	329
404	914	212
404	957	185
404	1035	259
404	1095	341
404	1272	427
404	1788	198
404	1794	338
404	2724	236
404	2943	183
404	2950	263
405	47	43
405	50	5
405	55	15
405	75	10
405	200	10
405	213	28
405	227	70
405	228	5
405	428	14
405	572	5
405	593	22
405	599	7
405	605	11
405	606	11
405	623	14
405	739	28
405	1402	11
405	1499	21
405	1872	15
405	1955	26
405	2274	24
405	2455	7
405	2991	6
406	167	1136
406	227	1335
406	486	1697
406	494	843
406	501	2553
406	746	781
406	759	1103
406	770	1199
406	771	874
406	804	1645
406	960	1188
406	1090	1205
406	1091	1483
406	1172	3853
406	1176	4653
406	1179	1562
406	1185	954
406	1186	1476
406	1188	2864
406	1532	3400
406	1844	2556
406	1854	1448
406	2562	1015
406	2790	1621
406	2827	1226
406	2830	1169
407	45	2178
407	61	810
407	66	1434
407	93	771
407	166	609
407	206	681
407	222	4314
407	418	903
407	423	2891
407	435	694
407	505	2665
407	527	1608
407	556	662
407	677	649
407	700	784
407	709	635
407	728	781
407	729	10311
407	845	627
407	851	2897
407	854	684
407	859	1021
407	942	803
407	956	1430
407	960	1394
407	1080	1410
407	1113	941
407	1235	1417
407	1366	798
407	1375	736
407	1403	966
407	1415	1797
407	1643	2069
407	1807	657
407	2109	601
407	2511	4856
407	2586	1662
408	83	147
408	251	191
408	282	141
408	283	418
408	284	174
408	288	175
408	296	143
408	319	655
408	327	133
408	329	185
408	341	128
408	344	232
408	348	606
408	369	341
408	380	127
408	449	179
408	455	252
408	460	118
408	492	129
408	530	181
408	538	816
408	663	192
408	668	318
408	900	186
408	906	137
408	2087	162
408	2626	308
408	2957	443
409	8	4
409	9	16
409	12	6
409	15	10
409	17	7
409	22	11
409	24	9
409	29	4
409	32	5
409	33	4
409	36	15
409	37	5
409	43	12
409	239	3
409	852	3
409	985	4
409	1261	17
409	1268	4
409	1290	10
409	1294	6
409	1304	3
409	1306	8
409	1323	5
409	1877	3
409	2918	3
410	261	2265
410	265	762
410	270	669
410	272	1226
410	469	5431
410	521	1506
410	1393	777
410	1604	1477
410	1627	916
410	1632	849
410	1830	1140
410	2164	789
410	2237	1635
410	2884	1257
410	2886	4197
410	2887	1493
410	2890	1329
410	2893	1007
410	2895	1327
410	2896	1339
410	2901	829
410	2903	1370
410	2907	1244
410	2910	1054
410	2911	714
411	47	711
411	78	747
411	101	566
411	211	613
411	216	557
411	217	414
411	219	471
411	225	431
411	434	1442
411	435	943
411	439	413
411	596	467
411	597	660
411	600	1132
411	609	412
411	612	526
411	615	1115
411	739	5511
411	748	801
411	1146	491
411	1392	1225
411	1395	1629
411	1624	676
411	1928	585
411	1929	1002
411	1934	464
411	1942	799
411	1949	593
411	1950	1220
411	2270	1110
411	2400	340
411	2552	536
411	2553	402
411	2652	1137
411	2795	421
412	48	115
412	52	159
412	53	114
412	58	651
412	59	302
412	66	109
412	78	338
412	219	90
412	220	127
412	222	148
412	223	308
412	227	173
412	232	77
412	325	90
412	419	91
412	526	70
412	527	195
412	709	170
412	842	90
412	955	77
412	973	219
412	1080	64
412	1095	136
412	1110	72
412	1142	159
412	1385	132
412	1389	142
412	1391	76
412	1624	145
412	1864	240
412	1926	322
412	2803	331
412	2903	76
413	27	321
413	55	31
413	66	3138
413	69	861
413	71	23
413	176	88
413	181	112009
413	187	51
413	215	29
413	304	30
413	638	40
413	868	926
413	898	51
413	985	23
413	992	293
413	1004	42
413	1005	113
413	1009	99
413	1050	22
413	1366	27
413	1704	31
413	1788	305
414	51	215
414	146	2227
414	157	3218
414	168	786
414	182	340
414	206	274
414	221	970
414	232	171
414	500	575
414	706	194
414	722	512
414	859	288
414	909	2218
414	911	1714
414	940	370
414	1085	303
414	1217	1282
414	1363	297
414	1630	320
414	1763	181
414	1769	521
414	1991	213
414	2285	9348
414	2289	353
414	2297	534
414	2302	409
414	2308	728
414	2323	500
414	2596	236
414	2766	1429
414	2767	265
415	8	49
415	20	58
415	735	124
415	1094	66
415	1220	111
415	1272	86
415	1512	60
415	2015	95
415	2455	51
415	2682	269
416	45	3669
416	53	1956
416	61	1904
416	66	107031
416	93	1574
416	147	1160
416	148	1384
416	153	1700
416	157	1541
416	160	2031
416	166	1855
416	167	6108
416	174	1556
416	181	3717
416	184	5447
416	206	1421
416	221	1890
416	228	2117
416	435	5662
416	505	8331
416	593	5456
416	729	1961
416	858	1114
416	859	1734
416	865	1347
416	891	1144
416	992	6219
416	1005	1704
416	1052	5808
416	1063	6825
416	1076	1165
416	1094	1794
416	1100	2429
416	1375	1388
416	1403	1393
416	1691	2312
416	1698	2109
416	1700	1095
416	1704	10597
416	1786	1308
416	1881	1361
416	1883	1369
417	107	245
417	114	550
417	132	482
417	142	173
417	148	232
417	188	312
417	232	196
417	412	340
417	738	325
417	773	747
417	1727	397
417	1928	190
417	2585	699
418	13	137
418	157	581
418	182	375
418	221	129
418	227	106
418	364	162
418	374	185
418	500	118
418	556	92
418	624	107
418	700	124
418	701	168
418	718	111
418	726	97
418	729	231
418	859	108
418	908	158
418	911	139
418	952	208
418	1101	128
418	1103	177
418	1134	126
418	1245	370
418	1250	139
418	1357	139
418	1360	307
418	1363	157
418	1403	602
418	1504	102
418	1522	111
418	1526	103
418	1797	109
418	2328	231
418	2332	129
418	2946	106
419	146	5366
419	157	1435
419	180	585
419	182	2282
419	221	1070
419	364	713
419	500	319
419	556	1501
419	700	274
419	845	212
419	872	287
419	908	186
419	911	3179
419	950	1789
419	1207	280
419	1231	173
419	1240	290
419	1360	658
419	1363	504
419	1402	405
419	1403	20923
419	1409	212
419	1417	660
419	1504	495
419	1718	469
419	1983	565
419	1988	317
419	1991	229
419	2585	340
420	83	5857
420	184	688
420	224	2205
420	282	5028
420	283	1673
420	286	691
420	289	967
420	294	5324
420	300	6494
420	308	571
420	315	402
420	318	1800
420	319	920
420	321	437
420	322	1169
420	323	521
420	327	1320
420	338	1727
420	343	1988
420	349	397
420	371	914
420	452	54061
420	455	2635
420	458	6076
420	460	6017
420	464	1019
420	469	607
420	492	11269
420	518	1306
420	520	396
420	522	487
420	538	453
420	673	455
420	674	464
420	675	1878
420	680	5059
420	681	430
420	683	687
420	695	706
420	698	3684
420	793	434
420	1034	774
420	1038	8297
420	1440	403
420	1449	490
420	1669	522
420	2005	836
421	45	172
421	61	123
421	66	142
421	79	39
421	87	36
421	94	31
421	157	50
421	181	86
421	505	24
421	548	41
421	593	16
421	706	24
421	711	100
421	868	27
421	880	58
421	942	24
421	950	121
421	988	23
421	989	144
421	990	33
421	992	125
421	999	19
421	1005	211
421	1010	35
421	1018	28
421	1072	58
421	1404	42
421	1405	30
421	1455	39
421	1677	26
421	2014	80
421	2429	27
421	2532	19
421	2534	29
421	2589	44
421	2881	18
421	2913	28
421	2916	26
422	45	235
422	53	365
422	59	375
422	66	641
422	78	185
422	93	111
422	148	251
422	151	459
422	153	129
422	166	238
422	167	219
422	184	364
422	202	180
422	219	214
422	221	186
422	223	238
422	227	100
422	423	338
422	430	272
422	435	1982
422	444	246
422	505	188
422	527	150
422	548	268
422	556	138
422	700	104
422	854	124
422	894	106
422	942	100
422	960	136
422	962	108
422	976	142
422	1081	99
422	1375	354
422	1391	123
422	1801	141
422	1805	404
422	2331	106
423	25	431
423	232	718
423	514	314
423	625	1512
423	852	279
423	855	601
423	858	499
423	867	998
423	871	989
423	967	284
423	1052	353
423	1089	343
423	1194	7273
423	1244	332
423	1385	473
423	1495	361
423	1525	288
423	1698	796
423	2011	2588
423	2015	441
423	2027	308
423	2455	275
423	2457	3260
424	17	2496
424	25	2690
424	29	4675
424	31	3224
424	34	3564
424	39	2396
424	53	1780
424	58	2671
424	75	2239
424	78	1737
424	101	5449
424	147	1826
424	156	1786
424	184	2805
424	227	40946
424	232	1938
424	401	3697
424	444	2864
424	506	3608
424	509	1822
424	511	2429
424	513	2720
424	597	3588
424	739	2597
424	855	2652
424	1053	2942
424	1109	2835
424	1110	8340
424	1194	2850
424	1197	1871
424	1268	4322
424	1736	2677
424	1877	3397
424	1968	5959
424	2354	4633
424	2458	1845
424	2471	2562
424	2671	3678
425	59	83
425	83	56
425	224	121
425	251	68
425	282	44
425	289	254
425	315	43
425	327	994
425	469	47
425	536	798
425	640	59
425	701	47
425	957	116
425	1036	102
425	1240	73
425	1650	45
425	1672	240
425	2065	402
425	2964	54
426	83	449
426	170	125
426	182	268
426	374	392
426	500	371
426	512	370
426	673	877
426	909	86
426	911	87
426	915	617
426	916	96
426	921	4704
426	928	117
426	937	787
426	946	274
426	948	247
426	1095	102
426	1105	920
426	1108	192
426	1330	154
426	1349	353
426	1351	200
426	1696	169
426	1978	223
426	2328	139
426	2331	211
426	2463	184
426	2767	349
426	2832	185
427	49	54
427	59	69
427	61	75
427	63	43
427	66	136
427	91	67
427	151	50
427	157	206
427	181	242
427	184	337
427	201	73
427	203	125
427	221	181
427	223	123
427	227	79
427	282	64
427	289	153
427	323	46
427	327	56
427	365	85
427	372	75
427	426	47
427	447	144
427	480	905
427	487	93
427	492	168
427	498	44
427	505	59
427	506	94
427	511	129
427	512	69
427	534	45
427	538	597
427	593	53
427	597	46
427	700	98
427	701	177
427	703	43
427	950	125
427	992	65
427	1089	64
427	1107	72
427	1112	71
427	1237	98
427	1373	113
427	1403	84
427	1404	60
427	1455	72
428	13	3124
428	23	626
428	170	878
428	192	110185
428	700	1217
428	701	831
428	704	400
428	718	1861
428	812	940
428	826	3899
428	908	1154
428	909	4437
428	914	15541
428	943	16947
428	947	1542
428	1240	45704
428	1250	2125
428	1349	1354
428	1351	853
428	1357	5487
428	1360	762
428	1403	429
428	1794	6271
428	1799	426
428	1801	473
428	2128	1575
428	2157	420
428	2326	956
428	2328	585
428	2634	602
428	2764	575
428	2767	2257
428	2815	5575
428	2881	497
428	2943	459
428	2950	781
428	2953	461
429	47	420
429	66	486
429	75	212
429	148	283
429	167	400
429	191	521
429	200	295
429	201	254
429	206	215
429	232	340
429	412	1875
429	430	207
429	438	194
429	527	130
429	585	569
429	597	207
429	739	221
429	744	142
429	977	262
429	1081	285
429	1089	379
429	1103	179
429	1112	1042
429	1114	1341
429	1121	1434
429	1137	340
429	1385	267
429	1506	127
429	1691	252
429	1727	307
429	1842	179
429	1850	129
429	2121	213
429	2331	427
429	2727	123
430	46	18
430	59	1379
430	61	92
430	64	131
430	66	46
430	80	115
430	151	89
430	214	22
430	221	52
430	327	35
430	505	17403
430	515	63
430	532	141
430	709	69
430	728	253
430	904	32
430	953	20
430	977	24
430	984	123
430	1366	291
430	1401	61
430	1455	55
430	1763	43
430	1786	32
430	2003	19
430	2052	65
430	2262	72
430	2648	25
430	2722	23
430	2880	44
431	148	842
431	153	1028
431	200	270
431	205	776
431	213	255
431	217	254
431	221	1331
431	410	354
431	423	345
431	505	253
431	593	252
431	604	289
431	606	256
431	612	431
431	709	1805
431	848	437
431	850	387
431	859	481
431	901	802
431	1405	262
431	1634	507
431	1872	602
431	1942	742
431	2056	314
431	2400	364
431	2409	379
431	2463	1990
431	2511	293
431	2604	395
431	2609	522
431	2613	367
431	2620	510
432	40	10
432	57	129
432	151	97
432	224	9
432	239	11
432	247	13
432	372	13
432	383	16
432	384	12
432	720	14
432	738	22
432	901	112
432	921	72
432	1089	82
432	1217	9
432	1696	15
432	1698	24
432	1706	9
432	1791	11
432	1884	11
432	2053	22
432	2089	11
432	2404	10
432	2661	27
433	59	252
433	153	1524
433	201	144
433	211	412
433	219	129
433	222	238
433	223	759
433	413	539
433	418	3674
433	421	1788
433	527	1344
433	697	125
433	710	5151
433	729	412
433	848	305
433	859	272
433	960	612
433	1081	3318
433	1092	238
433	1367	376
433	1368	144
433	1381	762
433	1507	963
433	1508	206
433	2119	513
433	2519	232
433	2567	4012
433	2581	605
433	2646	112
433	2795	288
434	50	133
434	59	477
434	61	122
434	66	117
434	82	143
434	83	399
434	148	647
434	149	142
434	184	982
434	193	474
434	197	431
434	201	512
434	214	121
434	217	146
434	220	567
434	222	340
434	223	172
434	224	823
434	227	1748
434	418	863
434	419	197
434	428	286
434	430	114
434	437	114
434	505	200
434	527	1781
434	703	503
434	710	373
434	748	125
434	960	1842
434	1081	1295
434	1090	125
434	1142	217
434	1367	147
434	1375	137
434	1381	239
434	1389	126
434	1391	261
434	1501	720
434	1502	150
434	1511	115
434	1768	155
434	1949	129
434	2390	158
434	2515	230
434	2567	165
434	2803	200
435	61	138
435	83	838
435	282	376
435	283	142
435	286	364
435	289	115
435	292	210
435	294	365
435	296	211
435	300	169
435	322	112
435	327	384
435	343	131
435	372	298
435	380	213
435	383	108
435	447	229
435	455	215
435	460	537
435	498	142
435	512	945
435	520	207
435	536	345
435	538	468
435	635	121
435	673	461
435	674	233
435	684	552
435	698	259
435	906	332
435	921	171
435	963	178
435	1025	392
435	1089	598
435	1664	245
435	1766	116
435	1772	226
435	1895	134
435	1999	705
435	2007	193
435	2968	304
436	207	186
436	1117	249
437	59	525
437	151	1088
437	283	238
437	310	424
437	327	339
437	593	978
437	701	1253
437	709	1097
437	880	489
437	891	260
437	1094	265
437	1112	345
437	1114	583
437	1233	1078
437	1374	1398
437	1403	687
437	1455	259
437	1459	422
437	1753	472
437	1763	6050
437	1837	270
437	1872	287
437	1880	754
437	2029	380
437	2053	485
437	2161	570
437	2250	886
437	2448	454
437	2463	867
437	2918	243
438	57	176
438	157	379
438	167	191
438	175	175
438	182	167
438	200	277
438	372	419
438	419	1043
438	466	180
438	482	787
438	484	207
438	498	239
438	500	172
438	512	381
438	556	211
438	700	350
438	701	254
438	703	186
438	720	181
438	803	267
438	812	489
438	815	322
438	832	379
438	847	224
438	894	166
438	908	1355
438	946	514
438	948	311
438	957	184
438	1100	255
438	1104	1148
438	1109	403
438	1134	377
438	1240	226
438	1360	197
438	2191	358
438	2364	188
438	2934	493
439	49	1757
439	61	5814
439	83	2545
439	151	568
439	174	559
439	221	657
439	247	474
439	251	372
439	282	2063
439	283	8353
439	284	546
439	285	465
439	286	4942
439	287	789
439	289	1939
439	292	557
439	294	1478
439	296	381
439	300	1229
439	304	876
439	312	657
439	314	725
439	319	1249
439	323	406
439	327	1403
439	336	598
439	338	1665
439	346	462
439	455	1253
439	460	760
439	517	402
439	519	712
439	520	611
439	522	813
439	538	757
439	640	406
439	680	1176
439	695	709
439	698	584
439	793	542
439	880	1379
439	894	740
439	899	974
439	950	369
439	1450	1059
439	1455	590
439	1571	540
439	2016	538
440	148	120
440	151	78
440	157	324
440	191	87
440	192	70
440	193	76
440	206	352
440	221	1901
440	224	62
440	261	86
440	325	119
440	423	118
440	434	197
440	469	74
440	556	343
440	574	70
440	593	227
440	599	72
440	604	112
440	701	82
440	703	95
440	712	117
440	727	137
440	729	141
440	848	92
440	854	173
440	859	78
440	940	71
440	950	151
440	1121	61
440	1230	590
440	1237	117
440	1245	65
440	1360	133
440	1403	98
440	1413	73
440	2328	74
440	2360	65
440	2460	73
440	2604	373
441	49	196
441	50	224
441	61	105
441	83	1490
441	155	245
441	170	77
441	185	107
441	193	539
441	222	709
441	282	1087
441	283	573
441	289	87
441	293	289
441	294	403
441	300	245
441	317	79
441	322	88
441	324	135
441	327	427
441	346	79
441	380	151
441	397	167
441	455	135
441	460	782
441	469	198
441	480	285
441	492	306
441	525	132
441	535	153
441	537	769
441	538	153
441	540	293
441	680	178
441	793	207
441	898	107
441	1023	141
441	1370	1382
441	1391	879
441	1446	194
441	1447	322
441	1604	129
441	1663	280
441	2066	123
441	2070	250
441	2970	115
442	83	324
442	282	312
442	283	382
442	286	192
442	289	245
442	292	271
442	294	257
442	305	332
442	310	1042
442	312	159
442	356	225
442	424	216
442	517	139
442	519	652
442	536	211
442	691	406
442	894	140
442	982	180
442	1496	188
442	2377	166
442	2524	155
442	2960	162
443	6	1150
443	34	1491
443	61	243
443	64	243
443	66	28153
443	184	1602
443	283	7773
443	289	268
443	322	697
443	371	183
443	401	203
443	898	142
443	959	159
443	1000	456
443	1090	2021
443	1095	171
443	1297	167
443	1385	125
443	1392	1806
443	2494	118
444	59	173
444	176	177
444	197	182
444	198	189
444	201	181
444	206	126
444	219	144
444	221	461
444	222	283
444	223	1698
444	225	147
444	349	123
444	410	177
444	415	201
444	418	174
444	433	288
444	480	264
444	482	547
444	527	129
444	699	171
444	710	126
444	960	123
444	1039	2544
444	1081	150
444	1142	318
444	1230	347
444	1366	239
444	1367	241
444	1381	123
444	1461	163
444	1502	227
444	1506	397
444	1508	133
444	1509	277
444	1643	232
444	1919	128
444	1973	133
444	2115	286
444	2507	502
444	2592	166
444	2594	283
445	66	123
445	82	3113
445	83	107
445	148	548
445	167	491
445	184	2861
445	197	5567
445	201	1133
445	202	156
445	203	134
445	219	174
445	221	270
445	222	587
445	223	267
445	228	252
445	232	422
445	371	1795
445	418	312
445	426	182
445	454	221
445	485	408
445	527	997
445	593	115
445	614	132
445	683	143
445	848	268
445	960	2097
445	1066	235
445	1081	1047
445	1097	93
445	1098	250
445	1142	323
445	1370	1300
445	1391	457
445	1503	318
445	2014	182
445	2107	158
445	2115	106
445	2119	141
445	2178	106
445	2517	1505
445	2718	97
446	49	1087
446	61	1110
446	65	116
446	83	472
446	151	98
446	155	643
446	174	159
446	203	122
446	251	352
446	259	67
446	279	269
446	282	898
446	283	4749
446	286	2722
446	289	150
446	292	151
446	293	191
446	294	663
446	296	243
446	300	340
446	308	65
446	311	167
446	314	68
446	322	240
446	323	93
446	325	191
446	327	60
446	334	132
446	343	134
446	372	185
446	455	79
446	460	406
446	469	102
446	512	337
446	517	81
446	519	165
446	520	248
446	526	143
446	683	74
446	695	1421
446	880	179
446	894	1013
446	1053	62
446	1089	191
446	1571	158
446	1679	145
446	1919	219
446	1975	346
446	2068	422
447	224	1799
447	244	308
447	360	2645
447	406	1578
447	418	177
447	492	1664
447	700	154
447	831	1138
447	923	1106
447	973	134
447	1197	2437
447	1504	1566
447	1536	316
447	1636	2715
447	1645	1829
447	1660	326
447	1857	251
447	1959	142
447	2617	3653
448	49	130
448	61	95
448	83	517
448	151	7813
448	235	116
448	251	378
448	279	2246
448	282	3740
448	283	6112
448	285	1421
448	286	13091
448	287	243
448	288	205
448	289	2125
448	293	1130
448	294	2260
448	295	3459
448	296	36
448	300	628
448	308	583
448	312	23
448	314	84
448	323	1554
448	324	86
448	325	392
448	326	19
448	327	87
448	343	245
448	346	46
448	452	253
448	455	369
448	457	23
448	460	27
448	462	6095
448	469	2430
448	478	1397
448	480	1917
448	532	353
448	534	734
448	537	19
448	538	52
448	695	104
448	898	42
448	904	20
448	1370	30
448	1435	25
448	2164	44
448	2885	138
449	45	330
449	53	132
449	66	569
449	69	175
449	76	131
449	92	290
449	93	119
449	94	246
449	153	401
449	181	143
449	187	246
449	593	190
449	843	359
449	984	309
449	988	510
449	989	528
449	990	205
449	992	226
449	995	286
449	997	166
449	1004	537
449	1005	334
449	1008	268
449	1009	251
449	1010	161
449	1018	331
449	1064	247
449	1869	218
449	1877	374
449	1881	182
449	1882	254
449	1886	137
449	1888	206
449	2473	194
449	2916	432
450	49	824
450	59	86
450	61	577
450	83	5733
450	148	74
450	221	350
450	283	138
450	286	516
450	289	80
450	294	167
450	300	136
450	318	104
450	417	133
450	419	226
450	492	233
450	519	90
450	520	288
450	522	124
450	526	270
450	542	532
450	593	250
450	673	107
450	674	250
450	683	838
450	684	599
450	697	170
450	698	143
450	748	285
450	880	145
450	889	167
450	952	128
450	963	767
450	992	98
450	1025	298
450	1028	126
450	1081	108
450	1089	1072
450	1234	85
450	1600	658
450	1758	201
450	1798	121
450	1968	97
450	2079	216
450	2504	135
450	2968	83
451	50	108
451	61	311
451	83	497
451	151	70
451	167	806
451	176	50
451	184	72
451	219	189
451	221	161
451	222	131
451	223	261
451	289	53
451	294	316
451	300	57
451	372	114
451	406	128
451	433	92
451	480	230
451	492	161
451	520	188
451	609	1160
451	673	64
451	683	77
451	710	52
451	1095	126
451	1097	290
451	1117	75
451	1233	64
451	1234	51
451	1237	76
451	1368	123
451	1381	64
451	1391	50
451	1397	106
451	1407	207
451	1455	99
451	1483	54
451	1762	108
451	1773	52
451	2161	343
451	2587	81
451	2612	57
451	2618	140
452	6	626
452	46	150
452	61	221
452	66	879
452	145	148
452	167	159
452	170	129
452	184	462
452	186	124
452	192	204
452	193	172
452	214	231
452	401	270
452	474	117
452	597	127
452	726	127
452	950	95
452	963	268
452	1095	759
452	1097	217
452	1118	183
452	1775	92
452	1779	177
452	1787	466
452	2178	121
452	2661	115
452	2718	176
452	2723	113
452	2727	253
452	2798	138
453	148	110
453	160	30
453	199	32
453	214	36
453	220	33
453	228	115
453	412	56
453	604	78
453	608	110
453	746	29
453	845	59
453	851	28
453	870	34
453	873	38
453	940	29
453	950	136
453	955	38
453	968	80
453	1265	37
453	1409	190
453	1414	62
453	1417	51
453	1482	37
453	1495	119
453	2458	96
453	2478	80
453	2522	43
453	2565	34
454	49	112
454	61	196
454	83	652
454	151	11000
454	228	60
454	245	3
454	251	154
454	252	34
454	259	56
454	279	125
454	282	254
454	283	4761
454	285	17
454	286	6400
454	288	12
454	289	74
454	293	656
454	294	945
454	296	57
454	300	118
454	327	42
454	340	28
454	343	40
454	346	25
454	469	24
454	517	50
454	522	13
454	537	12
454	695	6183
454	2167	702
455	83	252
455	251	117
455	259	301
455	287	168
455	292	541
455	294	637
455	312	122
455	315	817
455	320	121
455	327	866
455	338	1922
455	354	278
455	380	121
455	450	122
455	455	16592
455	457	170
455	460	280
455	465	133
455	492	352
455	534	228
455	675	1255
455	784	9932
455	1230	247
455	1233	176
455	1234	144
455	1235	203
455	1237	223
455	1444	477
455	1449	172
455	1450	932
455	1581	262
455	1675	1869
455	2161	118
455	2424	150
456	45	165
456	148	305
456	184	206
456	200	279
456	201	231
456	219	171
456	220	239
456	221	259
456	223	223
456	239	167
456	244	225
456	412	296
456	418	185
456	419	229
456	430	231
456	448	131
456	505	146
456	608	107
456	710	194
456	724	113
456	729	128
456	859	263
456	952	173
456	960	288
456	1039	105
456	1081	323
456	1109	161
456	1122	148
456	1230	175
456	1403	200
456	1406	128
456	1417	125
456	1503	129
456	1506	172
456	1630	186
456	1943	139
456	1962	135
456	2029	151
456	2250	165
456	2610	135
456	2766	166
456	2837	139
457	157	2268
457	184	755
457	190	495
457	197	479
457	206	337
457	220	840
457	221	73
457	223	83
457	228	946
457	418	217
457	466	50
457	505	135
457	527	528
457	548	71
457	556	2881
457	608	375
457	700	105
457	701	6108
457	703	900
457	729	2115
457	832	66
457	854	46
457	859	9502
457	950	297
457	973	1035
457	1231	1263
457	1342	88
457	1351	183
457	1363	411
457	1403	15223
457	1406	244
457	1417	470
457	1630	296
457	1796	69
457	1864	423
457	2337	110
457	2766	544
457	2814	230
458	6	233
458	47	427
458	83	1125
458	148	181
458	166	288
458	167	202
458	193	592
458	201	195
458	203	608
458	222	380
458	223	208
458	283	276
458	292	320
458	318	436
458	372	286
458	417	228
458	418	579
458	458	281
458	480	205
458	492	293
458	512	2460
458	527	200
458	535	1475
458	540	370
458	748	288
458	894	289
458	921	287
458	946	390
458	1025	1221
458	1032	236
458	1039	867
458	1105	213
458	1391	219
458	1397	211
458	1999	641
458	2023	237
459	11	315
459	146	372
459	157	1767
459	220	258
459	527	273
459	577	242
459	700	1551
459	701	4842
459	704	2033
459	812	551
459	832	2768
459	834	902
459	837	612
459	908	808
459	909	5186
459	911	748
459	938	782
459	940	517
459	945	576
459	1197	722
459	1248	564
459	1251	305
459	1252	578
459	1267	307
459	1328	301
459	1342	464
459	1349	1096
459	1351	3579
459	1355	592
459	1360	454
459	1363	696
459	1403	582
459	1514	252
459	1518	681
459	1519	410
459	1522	219
459	1960	289
459	2345	443
459	2724	209
459	2745	1021
459	2814	497
459	2881	403
460	153	344
460	161	230
460	186	250
460	221	388
460	224	284
460	225	504
460	538	230
460	603	324
460	604	337
460	894	303
460	950	349
460	1088	266
460	1103	951
460	1112	425
460	1158	267
460	1405	971
460	1763	415
460	1795	378
460	1892	350
460	1929	241
460	1932	452
460	1965	217
460	2121	311
460	2596	409
460	2607	356
460	2612	2487
461	47	18
461	53	19
461	59	1
461	61	130
461	66	4577
461	87	56
461	93	230
461	153	1
461	184	755
461	197	12
461	228	654
461	296	33
461	327	103
461	371	206
461	435	64
461	505	164
461	859	4
461	871	80
461	942	12
461	950	2
461	1063	829
461	1704	804
461	2766	3
461	2899	17
462	49	152
462	83	580
462	228	153
462	283	3726
462	285	863
462	286	1396
462	287	766
462	290	280
462	292	293
462	304	159
462	310	224
462	312	583
462	319	290
462	327	374
462	338	1364
462	419	414
462	455	565
462	459	362
462	492	661
462	522	764
462	528	387
462	529	206
462	530	373
462	542	536
462	674	1011
462	675	1210
462	680	901
462	683	213
462	684	670
462	897	355
462	900	549
462	976	383
462	1581	1187
462	1675	1201
462	2004	823
462	2420	253
462	2526	331
463	49	74
463	151	34
463	251	157
463	252	40
463	259	33
463	277	66
463	279	31
463	282	188
463	283	1692
463	285	103
463	286	682
463	288	145
463	289	50
463	293	447
